x (m),T (C)
0.005100,40.392285
0.005140,40.338008
0.005180,40.283331
0.005220,40.228254
0.005260,40.172777
0.005300,40.116902
0.005340,40.060628
0.005380,40.003957
0.005420,39.946888
0.005460,39.889423
0.005500,39.831561
0.005540,39.773304
0.005580,39.714653
0.005620,39.655606
0.005660,39.596167
0.005700,39.536334
0.005740,39.476108
0.005780,39.415490
0.005820,39.354482
0.005860,39.293082
0.005900,39.231292
0.005940,39.169113
0.005980,39.106545
0.006020,39.043588
0.006060,38.980244
0.006100,38.916513
0.006140,38.852395
0.006180,38.787892
0.006220,38.723003
0.006260,38.657730
0.006300,38.592073
0.006340,38.526033
0.006380,38.459611
0.006420,38.392806
0.006460,38.325620
0.006500,38.258054
0.006540,38.190108
0.006580,38.121783
0.006620,38.053079
0.006660,37.983998
0.006700,37.914539
0.006740,37.844704
0.006780,37.774493
0.006820,37.703907
0.006860,37.632946
0.006900,37.561612
0.006940,37.489905
0.006980,37.417826
0.007020,37.345375
0.007060,37.272554
0.007100,37.199362
0.007140,37.125801
0.007180,37.051871
0.007220,36.977574
0.007260,36.902909
0.007300,36.827878
0.007340,36.752481
0.007380,36.676720
0.007420,36.600594
0.007460,36.524105
0.007500,36.447253
0.007540,36.370039
0.007580,36.292464
0.007620,36.214529
0.007660,36.136234
0.007700,36.057580
0.007740,35.978569
0.007780,35.899200
0.007820,35.819474
0.007860,35.739394
0.007900,35.658958
0.007940,35.578168
0.007980,35.497025
0.008020,35.415529
0.008060,35.333682
0.008100,35.251484
0.008140,35.168935
0.008180,35.086038
0.008220,35.002792
0.008260,34.919199
0.008300,34.835259
0.008340,34.750973
0.008380,34.666343
0.008420,34.581368
0.008460,34.496049
0.008500,34.410388
0.008540,34.324386
0.008580,34.238042
0.008620,34.151359
0.008660,34.064336
0.008700,33.976976
0.008740,33.889277
0.008780,33.801243
0.008820,33.712873
0.008860,33.624168
0.008900,33.535129
0.008940,33.445757
0.008980,33.356054
0.009020,33.266019
0.009060,33.175653
0.009100,33.084958
0.009140,32.993935
0.009180,32.902584
0.009220,32.810907
0.009260,32.718904
0.009300,32.626575
0.009340,32.533923
0.009380,32.440948
0.009420,32.347651
0.009460,32.254032
0.009500,32.160094
0.009540,32.065836
0.009580,31.971259
0.009620,31.876365
0.009660,31.781155
0.009700,31.685629
0.009740,31.589789
0.009780,31.493634
0.009820,31.397168
0.009860,31.300389
0.009900,31.203300
0.009940,31.105900
0.009980,31.008192
0.010020,30.910176
0.010060,30.811853
0.010100,30.713225
0.010140,30.614291
0.010180,30.515053
0.010220,30.415512
0.010260,30.315670
0.010300,30.215526
0.010340,30.115082
0.010380,30.014339
0.010420,29.913298
0.010460,29.811961
0.010500,29.710327
0.010540,29.608398
0.010580,29.506175
0.010620,29.403660
0.010660,29.300852
0.010700,29.197753
0.010740,29.094365
0.010780,28.990687
0.010820,28.886722
0.010860,28.782470
0.010900,28.677932
0.010940,28.573109
0.010980,28.468003
0.011020,28.362614
0.011060,28.256943
0.011100,28.150992
0.011140,28.044762
0.011180,27.938252
0.011220,27.831466
0.011260,27.724403
0.011300,27.617065
0.011340,27.509452
0.011380,27.401567
0.011420,27.293409
0.011460,27.184981
0.011500,27.076282
0.011540,26.967315
0.011580,26.858080
0.011620,26.748578
0.011660,26.638810
0.011700,26.528779
0.011740,26.418483
0.011780,26.307926
0.011820,26.197107
0.011860,26.086028
0.011900,25.974690
0.011940,25.863094
0.011980,25.751241
0.012020,25.639133
0.012060,25.526770
0.012100,25.414154
0.012140,25.301285
0.012180,25.188165
0.012220,25.074795
0.012260,24.961176
0.012300,24.847309
0.012340,24.733196
0.012380,24.618836
0.012420,24.504233
0.012460,24.389386
0.012500,24.274297
0.012540,24.158967
0.012580,24.043397
0.012620,23.927588
0.012660,23.811542
0.012700,23.695259
0.012740,23.578741
0.012780,23.461989
0.012820,23.345004
0.012860,23.227787
0.012900,23.110340
0.012940,22.992663
0.012980,22.874758
0.013020,22.756625
0.013060,22.638267
0.013100,22.519684
0.013140,22.400877
0.013180,22.281848
0.013220,22.162598
0.013260,22.043128
0.013300,21.923438
0.013340,21.803531
0.013380,21.683408
0.013420,21.563069
0.013460,21.442516
0.013500,21.321751
0.013540,21.200773
0.013580,21.079585
0.013620,20.958188
0.013660,20.836583
0.013700,20.714770
0.013740,20.592752
0.013780,20.470530
0.013820,20.348104
0.013860,20.225477
0.013900,20.102648
0.013940,19.979620
0.013980,19.856394
0.014020,19.732970
0.014060,19.609350
0.014100,19.485536
0.014140,19.361528
0.014180,19.237328
0.014220,19.112937
0.014260,18.988357
0.014300,18.863587
0.014340,18.738631
0.014380,18.613488
0.014420,18.488161
0.014460,18.362649
0.014500,18.236956
0.014540,18.111082
0.014580,17.985027
0.014620,17.858794
0.014660,17.732384
0.014700,17.605798
0.014740,17.479037
0.014780,17.352102
0.014820,17.224995
0.014860,17.097717
0.014900,16.970270
0.014940,16.842654
0.014980,16.714870
0.015020,16.586921
0.015060,16.458807
0.015100,16.330529
0.015140,16.202089
0.015180,16.073489
0.015220,15.944729
0.015260,15.815810
0.015300,15.686735
0.015340,15.557504
0.015380,15.428118
0.015420,15.298579
0.015460,15.168888
0.015500,15.039047
0.015540,14.909056
0.015580,14.778917
0.015620,14.648632
0.015660,14.518201
0.015700,14.387626
0.015740,14.256908
0.015780,14.126048
0.015820,13.995048
0.015860,13.863910
0.015900,13.732633
0.015940,13.601220
0.015980,13.469673
0.016020,13.337991
0.016060,13.206177
0.016100,13.074232
0.016140,12.942157
0.016180,12.809954
0.016220,12.677623
0.016260,12.545166
0.016300,12.412585
0.016340,12.279881
0.016380,12.147055
0.016420,12.014108
0.016460,11.881042
0.016500,11.747858
0.016540,11.614557
0.016580,11.481141
0.016620,11.347611
0.016660,11.213968
0.016700,11.080214
0.016740,10.946350
0.016780,10.812377
0.016820,10.678297
0.016860,10.544111
0.016900,10.409820
0.016940,10.275426
0.016980,10.140929
0.017020,10.006332
0.017060,9.871636
0.017100,9.736842
0.017140,9.601951
0.017180,9.466964
0.017220,9.331884
0.017260,9.196711
0.017300,9.061447
0.017340,8.926093
0.017380,8.790650
0.017420,8.655119
0.017460,8.519503
0.017500,8.383803
0.017540,8.248019
0.017580,8.112153
0.017620,7.976206
0.017660,7.840181
0.017700,7.704077
0.017740,7.567897
0.017780,7.431642
0.017820,7.295313
0.017860,7.158912
0.017900,7.022440
0.017940,6.885897
0.017980,6.749287
0.018020,6.612609
0.018060,6.475866
0.018100,6.339059
0.018140,6.202188
0.018180,6.065256
0.018220,5.928264
0.018260,5.791213
0.018300,5.654104
0.018340,5.516940
0.018380,5.379720
0.018420,5.242447
0.018460,5.105122
0.018500,4.967747
0.018540,4.830322
0.018580,4.692849
0.018620,4.555329
0.018660,4.417764
0.018700,4.280156
0.018740,4.142505
0.018780,4.004812
0.018820,3.867080
0.018860,3.729310
0.018900,3.591503
0.018940,3.453659
0.018980,3.315782
0.019020,3.177872
0.019060,3.039930
0.019100,2.901958
0.019140,2.763957
0.019180,2.625928
0.019220,2.487874
0.019260,2.349795
0.019300,2.211693
0.019340,2.073568
0.019380,1.935423
0.019420,1.797259
0.019460,1.659077
0.019500,1.520878
0.019540,1.382665
0.019580,1.244437
0.019620,1.106198
0.019660,0.967947
0.019700,0.829687
0.019740,0.691418
0.019780,0.553143
0.019820,0.414862
0.019860,0.276577
0.019900,0.138289
0.019940,0.000000
0.019980,0.000000
0.020000,0.000000
