x (m),T (C)
0.007420,200.000000
0.007460,200.000000
0.007500,200.000000
0.007540,200.000000
0.007580,200.000000
0.007620,200.000000
0.007660,200.000000
0.007700,200.000000
0.007740,200.000000
0.007780,200.000000
0.007820,200.000000
0.007860,200.000000
0.007900,200.000000
0.007940,200.000000
0.007980,200.000000
0.008020,200.000000
0.008060,200.000000
0.008100,200.000000
0.008140,200.000000
0.008180,200.000000
0.008220,200.000000
0.008260,200.000000
0.008300,200.000000
0.008340,200.000000
0.008380,200.000000
0.008420,200.000000
0.008460,200.000000
0.008500,200.000000
0.008540,200.000000
0.008580,200.000000
0.008620,200.000000
0.008660,200.000000
0.008700,200.000000
0.008740,200.000000
0.008780,200.000000
0.008820,200.000000
0.008860,200.000000
0.008900,200.000000
0.008940,200.000000
0.008980,200.000000
0.009020,200.000000
0.009060,200.000000
0.009100,200.000000
0.009140,200.000000
0.009180,200.000000
0.009220,200.000000
0.009260,200.000000
0.009300,200.000000
0.009340,200.000000
0.009380,200.000000
0.009420,200.000000
0.009460,200.000000
0.009500,200.000000
0.009540,200.000000
0.009580,200.000000
0.009620,200.000000
0.009660,200.000000
0.009700,200.000000
0.009740,200.000000
0.009780,200.000000
0.009820,200.000000
0.009860,200.000000
0.009900,200.000000
0.009940,200.000000
0.009980,200.000000
0.010020,200.000000
0.010060,200.000000
0.010100,200.000000
0.010140,200.000000
0.010180,200.000000
0.010220,200.000000
0.010260,200.000000
0.010300,200.000000
0.010340,200.000000
0.010380,200.000000
0.010420,200.000000
0.010460,200.000000
0.010500,200.000000
0.010540,200.000000
0.010580,200.000000
0.010620,200.000000
0.010660,200.000000
0.010700,200.000000
0.010740,200.000000
0.010780,200.000000
0.010820,200.000000
0.010860,200.000000
0.010900,200.000000
0.010940,200.000000
0.010980,200.000000
0.011020,200.000000
0.011060,200.000000
0.011100,200.000000
0.011140,200.000000
0.011180,200.000000
0.011220,200.000000
0.011260,200.000000
0.011300,200.000000
0.011340,200.000000
0.011380,200.000000
0.011420,200.000000
0.011460,200.000000
0.011500,200.000000
0.011540,200.000000
0.011580,200.000000
0.011620,200.000000
0.011660,200.000000
0.011700,200.000000
0.011740,200.000000
0.011780,200.000000
0.011820,200.000000
0.011860,200.000000
0.011900,200.000000
0.011940,200.000000
0.011980,200.000000
0.012020,200.000000
0.012060,200.000000
0.012100,200.000000
0.012140,200.000000
0.012180,200.000000
0.012220,200.000000
0.012260,200.000000
0.012300,200.000000
0.012340,200.000000
0.012380,200.000000
0.012420,200.000000
0.012460,200.000000
0.012500,200.000000
0.012540,200.000000
0.012580,200.000000
0.012620,200.000000
0.012660,200.000000
0.012700,200.000000
0.012740,200.000000
0.012780,200.000000
0.012820,200.000000
0.012860,200.000000
0.012900,200.000000
0.012940,200.000000
0.012980,200.000000
0.013020,200.000000
0.013060,200.000000
0.013100,200.000000
0.013140,200.000000
0.013180,200.000000
0.013220,200.000000
0.013260,200.000000
0.013300,200.000000
0.013340,200.000000
0.013380,200.000000
0.013420,200.000000
0.013460,200.000000
0.013500,200.000000
0.013540,200.000000
0.013580,200.000000
0.013620,200.000000
0.013660,200.000000
0.013700,200.000000
0.013740,200.000000
0.013780,200.000000
0.013820,200.000000
0.013860,200.000000
0.013900,200.000000
0.013940,200.000000
0.013980,200.000000
0.014020,200.000000
0.014060,200.000000
0.014100,200.000000
0.014140,200.000000
0.014180,200.000000
0.014220,200.000000
0.014260,200.000000
0.014300,200.000000
0.014340,200.000000
0.014380,200.000000
0.014420,200.000000
0.014460,200.000000
0.014500,200.000000
0.014540,200.000000
0.014580,200.000000
0.014620,200.000000
0.014660,200.000000
0.014700,200.000000
0.014740,200.000000
0.014780,200.000000
0.014820,200.000000
0.014860,200.000000
0.014900,200.000000
0.014940,200.000000
0.014980,200.000000
0.015020,200.000000
0.015060,200.000000
0.015100,200.000000
0.015140,200.000000
0.015180,200.000000
0.015220,200.000000
0.015260,200.000000
0.015300,200.000000
0.015340,200.000000
0.015380,200.000000
0.015420,200.000000
0.015460,200.000000
0.015500,200.000000
0.015540,200.000000
0.015580,200.000000
0.015620,200.000000
0.015660,200.000000
0.015700,200.000000
0.015740,200.000000
0.015780,200.000000
0.015820,200.000000
0.015860,200.000000
0.015900,200.000000
0.015940,200.000000
0.015980,200.000000
0.016020,200.000000
0.016060,200.000000
0.016100,200.000000
0.016140,200.000000
0.016180,200.000000
0.016220,200.000000
0.016260,200.000000
0.016300,200.000000
0.016340,200.000000
0.016380,200.000000
0.016420,200.000000
0.016460,200.000000
0.016500,200.000000
0.016540,200.000000
0.016580,200.000000
0.016620,200.000000
0.016660,200.000000
0.016700,200.000000
0.016740,200.000000
0.016780,200.000000
0.016820,200.000000
0.016860,200.000000
0.016900,200.000000
0.016940,200.000000
0.016980,200.000000
0.017020,200.000000
0.017060,200.000000
0.017100,200.000000
0.017140,200.000000
0.017180,200.000000
0.017220,200.000000
0.017260,200.000000
0.017300,200.000000
0.017340,200.000000
0.017380,200.000000
0.017420,200.000000
0.017460,200.000000
0.017500,200.000000
0.017540,200.000000
0.017580,200.000000
0.017620,200.000000
0.017660,200.000000
0.017700,200.000000
0.017740,200.000000
0.017780,200.000000
0.017820,200.000000
0.017860,200.000000
0.017900,200.000000
0.017940,200.000000
0.017980,200.000000
0.018020,200.000000
0.018060,200.000000
0.018100,200.000000
0.018140,200.000000
0.018180,200.000000
0.018220,200.000000
0.018260,200.000000
0.018300,200.000000
0.018340,200.000000
0.018380,200.000000
0.018420,200.000000
0.018460,200.000000
0.018500,200.000000
0.018540,200.000000
0.018580,200.000000
0.018620,200.000000
0.018660,200.000000
0.018700,200.000000
0.018740,200.000000
0.018780,200.000000
0.018820,200.000000
0.018860,200.000000
0.018900,200.000000
0.018940,200.000000
0.018980,200.000000
0.019020,200.000000
0.019060,200.000000
0.019100,200.000000
0.019140,200.000000
0.019180,200.000000
0.019220,200.000000
0.019260,200.000000
0.019300,200.000000
0.019340,200.000000
0.019380,200.000000
0.019420,200.000000
0.019460,200.000000
0.019500,200.000000
0.019540,200.000000
0.019580,200.000000
0.019620,200.000000
0.019660,200.000000
0.019700,200.000000
0.019740,200.000000
0.019780,200.000000
0.019820,200.000000
0.019860,200.000000
0.019900,200.000000
0.019940,200.000000
0.019980,200.000000
0.020000,0.000000
