x (m),T (C)
0.014300,33.899135
0.014340,33.674589
0.014380,33.449708
0.014420,33.224495
0.014460,32.998952
0.014500,32.773081
0.014540,32.546884
0.014580,32.320365
0.014620,32.093524
0.014660,31.866364
0.014700,31.638888
0.014740,31.411097
0.014780,31.182994
0.014820,30.954582
0.014860,30.725862
0.014900,30.496836
0.014940,30.267508
0.014980,30.037879
0.015020,29.807952
0.015060,29.577728
0.015100,29.347211
0.015140,29.116402
0.015180,28.885304
0.015220,28.653919
0.015260,28.422249
0.015300,28.190297
0.015340,27.958065
0.015380,27.725555
0.015420,27.492770
0.015460,27.259711
0.015500,27.026382
0.015540,26.792784
0.015580,26.558920
0.015620,26.324792
0.015660,26.090403
0.015700,25.855754
0.015740,25.620849
0.015780,25.385689
0.015820,25.150277
0.015860,24.914615
0.015900,24.678705
0.015940,24.442550
0.015980,24.206153
0.016020,23.969515
0.016060,23.732638
0.016100,23.495526
0.016140,23.258181
0.016180,23.020604
0.016220,22.782799
0.016260,22.544768
0.016300,22.306512
0.016340,22.068035
0.016380,21.829339
0.016420,21.590425
0.016460,21.351297
0.016500,21.111957
0.016540,20.872408
0.016580,20.632651
0.016620,20.392689
0.016660,20.152524
0.016700,19.912159
0.016740,19.671597
0.016780,19.430838
0.016820,19.189887
0.016860,18.948745
0.016900,18.707415
0.016940,18.465899
0.016980,18.224200
0.017020,17.982319
0.017060,17.740260
0.017100,17.498025
0.017140,17.255615
0.017180,17.013035
0.017220,16.770285
0.017260,16.527369
0.017300,16.284288
0.017340,16.041046
0.017380,15.797644
0.017420,15.554085
0.017460,15.310372
0.017500,15.066507
0.017540,14.822492
0.017580,14.578329
0.017620,14.334022
0.017660,14.089573
0.017700,13.844983
0.017740,13.600256
0.017780,13.355394
0.017820,13.110399
0.017860,12.865274
0.017900,12.620021
0.017940,12.374642
0.017980,12.129141
0.018020,11.883519
0.018060,11.637779
0.018100,11.391924
0.018140,11.145955
0.018180,10.899876
0.018220,10.653688
0.018260,10.407394
0.018300,10.160997
0.018340,9.914499
0.018380,9.667903
0.018420,9.421210
0.018460,9.174424
0.018500,8.927547
0.018540,8.680581
0.018580,8.433528
0.018620,8.186392
0.018660,7.939175
0.018700,7.691879
0.018740,7.444506
0.018780,7.197059
0.018820,6.949541
0.018860,6.701954
0.018900,6.454300
0.018940,6.206582
0.018980,5.958803
0.019020,5.710964
0.019060,5.463068
0.019100,5.215118
0.019140,4.967117
0.019180,4.719066
0.019220,4.470968
0.019260,4.222826
0.019300,3.974641
0.019340,3.726417
0.019380,3.478157
0.019420,3.229861
0.019460,2.981534
0.019500,2.733177
0.019540,2.484793
0.019580,2.236384
0.019620,1.987953
0.019660,1.739502
0.019700,1.491034
0.019740,1.242551
0.019780,0.994055
0.019820,0.745550
0.019860,0.497038
0.019900,0.248520
0.019940,0.000000
0.019980,0.000000
0.020000,0.000000
