x (m),T (C)], Time (s): 170.00
0.000000,84.561996
0.000099,84.561996
0.000297,84.540500
0.000495,84.497513
0.000693,84.433046
0.000891,84.347116
0.001089,84.239744
0.001287,84.110957
0.001485,83.960788
0.001683,83.789275
0.001881,83.596462
0.002079,83.382398
0.002277,83.147136
0.002475,82.890736
0.002673,82.613264
0.002871,82.314789
0.003069,81.995388
0.003267,81.655141
0.003465,81.294134
0.003663,80.912460
0.003861,80.510214
0.004059,80.087499
0.004257,79.644422
0.004455,79.181095
0.004653,78.697636
0.004851,78.194167
0.005050,77.670816
0.005248,77.127716
0.005446,76.565004
0.005644,75.982823
0.005842,75.381322
0.006040,74.760651
0.006238,74.120969
0.006436,73.462439
0.006634,72.785226
0.006832,72.089504
0.007030,71.375448
0.007228,70.643239
0.007426,69.893064
0.007624,69.125113
0.007822,68.339581
0.008020,67.536666
0.008218,66.716574
0.008416,65.879512
0.008614,65.025692
0.008812,64.155332
0.009010,63.268652
0.009208,62.365878
0.009406,61.447238
0.009604,60.512967
0.009802,59.563301
0.010000,58.598481
0.010198,57.618753
0.010396,56.624366
0.010594,55.615572
0.010792,54.592627
0.010990,53.555792
0.011188,52.505330
0.011386,51.441507
0.011584,50.364595
0.011782,49.274867
0.011980,48.172600
0.012178,47.058074
0.012376,45.931572
0.012574,44.793382
0.012772,43.643791
0.012970,42.483094
0.013168,41.311584
0.013366,40.129560
0.013564,38.937322
0.013762,37.735174
0.013960,36.523421
0.014158,35.302371
0.014356,34.072336
0.014554,32.833628
0.014752,31.586563
0.014950,30.331457
0.015149,29.068630
0.015347,27.798403
0.015545,26.521100
0.015743,25.237045
0.015941,23.946566
0.016139,22.649991
0.016337,21.347649
0.016535,20.039873
0.016733,18.726994
0.016931,17.409349
0.017129,16.087270
0.017327,14.761097
0.017525,13.431165
0.017723,12.097813
0.017921,10.761382
0.018119,9.422210
0.018317,8.080640
0.018515,6.737012
0.018713,5.391669
0.018911,4.044954
0.019109,2.697208
0.019307,1.348776
0.019505,0.000000
0.019703,0.000000
0.020000,0.000000
